@relation SiftFeature
@attribute 0 NUMERIC
@attribute 1 NUMERIC
@attribute 'Class' {'+1','-1'}
@data
{0 0.272296271442764,1 18,2 +1}
{0 0.20346819429102042,1 9,2 -1}
{0 0.3440937963050813,1 81,2 +1}
{0 0.3546491661212017,1 44,2 -1}
{0 0.19116674040823323,1 50,2 +1}
{0 0.16076672063375963,1 30,2 -1}
{0 0.1558222562394998,1 4,2 -1}
{0 0.2626316342060616,1 92,2 +1}
{0 0.13060103724252664,1 46,2 -1}
{0 0.22352399792607636,1 56,2 +1}
{0 0.23571060196243313,1 33,2 -1}
{0 0.16216088713838592,1 35,2 +1}
{0 0.10394686664105682,1 10,2 -1}
{0 0.1513433239239047,1 33,2 +1}
{0 0.14726259830283375,1 15,2 -1}
{0 0.1844657506428077,1 13,2 +1}
{0 0.11805015375516158,1 6,2 -1}
{0 0.2145643850041968,1 7,2 +1}
{0 0.14801834653428936,1 5,2 -1}
{0 0.3022364832183254,1 9,2 +1}
{0 0.11379890847842622,1 5,2 -1}
{0 0.0903507902905251,1 4,2 +1}
{0 0.1335002136322796,1 5,2 -1}
{0 0.09700842213725666,1 20,2 +1}
{0 0.0516957885650835,1 14,2 -1}
{0 0.09521692437874674,1 10,2 +1}
{0 0.15639223385591863,1 10,2 -1}
{0 0.13541488006559432,1 24,2 -1}
{0 0.048035367050016285,1 2,2 +1}
{0 0.010838439362668852,1 4,2 -1}
{0 0.26878030266892255,1 17,2 +1}
{0 0.14782637297698506,1 11,2 -1}
{0 0.30538127454882213,1 35,2 +1}
{0 0.252742110942601,1 22,2 -1}
{0 0.31264897269283026,1 22,2 +1}
{0 0.16092882134144884,1 12,2 -1}
{0 0.13333415410627575,1 17,2 +1}
{0 0.1678362716593378,1 2,2 -1}
{0 0.22906436861323679,1 30,2 +1}
{0 0.004016096644512494,1 1,2 -1}
{0 0.2853167006972409,1 11,2 +1}
{0 0.1647412779947077,1 9,2 -1}
{0 0.16498565269571566,1 8,2 +1}
{0 0.11477997386520081,1 7,2 -1}
{0 0.20622456898789726,1 14,2 +1}
{0 0.19291551556905326,1 17,2 -1}
{0 0.27123016613460554,1 23,2 +1}
{0 0.17300859166271382,1 3,2 -1}
{0 0.04043001998922565,1 6,2 +1}
{0 0.026064826470643444,1 13,2 -1}
{0 0.19913011363751768,1 65,2 +1}
{0 0.0633539412949231,1 3,2 -1}
{0 0.15883820972619214,1 10,2 +1}
{0 0.06610689037323571,1 11,2 -1}
{0 0.0,1 0,2 +1}
{0 0.1358036190637778,1 1,2 -1}
{0 0.13646373294966704,1 8,2 +1}
{0 0.06988588865808482,1 9,2 -1}
{0 0.25395952722244997,1 2,2 +1}
{0 0.10707633138517253,1 2,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.15601346638379737,1 16,2 +1}
{0 0.16177065331542803,1 16,2 -1}
{0 0.0,1 0,2 +1}
{0 0.027406577653663944,1 2,2 -1}
{0 0.11134265556959438,1 8,2 +1}
{0 0.18062474279982965,1 6,2 -1}
{0 0.3050626478127843,1 21,2 +1}
{0 0.18906374649526902,1 13,2 -1}
{0 0.2110411035180605,1 30,2 +1}
{0 0.2613018226056857,1 39,2 -1}
{0 0.2745057387436654,1 61,2 +1}
{0 0.18192833569370123,1 57,2 -1}
{0 0.20330246164449559,1 9,2 +1}
{0 0.10465167693442196,1 19,2 -1}
{0 0.2888839126348803,1 11,2 +1}
{0 0.2588999781719223,1 21,2 -1}
{0 0.1363988678940947,1 3,2 +1}
{0 0.09858674695854619,1 3,2 -1}
{0 0.13242523024407155,1 13,2 +1}
{0 0.1178345711218187,1 18,2 -1}
{0 0.15930322274996037,1 4,2 +1}
{0 0.04781825347975037,1 3,2 -1}
{0 0.15722425334563508,1 20,2 +1}
{0 0.09944650450856343,1 6,2 -1}
{0 0.25318822139984903,1 39,2 +1}
{0 0.1932749436845305,1 28,2 -1}
{0 0.05197964069770386,1 3,2 +1}
{0 0.0,1 0,2 -1}
{0 0.16464819664896035,1 24,2 +1}
{0 0.16235924272446337,1 20,2 -1}
{0 0.08778155238460279,1 28,2 +1}
{0 0.09447008532477708,1 22,2 -1}
{0 0.10438082274578421,1 6,2 +1}
{0 0.20747887728510628,1 6,2 -1}
{0 0.0,1 0,2 +1}
{0 0.014663324070442758,1 3,2 -1}
{0 0.24315328736211447,1 21,2 +1}
{0 0.20421128738831681,1 23,2 -1}
{0 0.32526047698219995,1 13,2 +1}
{0 0.07928773303055936,1 7,2 -1}
{0 0.049704795596612644,1 3,2 +1}
{0 0.024192922293390363,1 2,2 -1}
{0 0.22148710946574307,1 15,2 +1}
{0 0.14445806437934625,1 2,2 -1}
{0 0.06414457622755336,1 2,2 +1}
{0 0.08342805299380451,1 2,2 -1}
{0 0.2099552671192789,1 17,2 +1}
{0 0.11756713038565804,1 12,2 -1}
{0 0.2310268022834364,1 19,2 +1}
{0 0.12178748667413025,1 6,2 -1}
{0 0.17825617682906028,1 11,2 +1}
{0 0.09374999999999999,1 2,2 -1}
{0 0.27989450295590657,1 31,2 +1}
{0 0.22365274536445007,1 35,2 -1}
{0 0.0629940788348712,1 1,2 +1}
{0 0.2084044018019859,1 6,2 -1}
{0 0.16336339282767587,1 4,2 +1}
{0 0.16658655060873312,1 4,2 -1}
{0 0.0,1 0,2 +1}
{0 0.01064214598138342,1 1,2 -1}
{0 0.3577392388173898,1 30,2 +1}
{0 0.18450789890027539,1 18,2 -1}
{0 0.16844919887263132,1 34,2 +1}
{0 0.21115738610112492,1 46,2 -1}
{0 0.18273714352846868,1 21,2 +1}
{0 0.14243282950989247,1 16,2 -1}
{0 0.2136107738541199,1 28,2 +1}
{0 0.2286853224171098,1 30,2 -1}
{0 0.10503821856469435,1 21,2 +1}
{0 0.08818030354944273,1 17,2 -1}
{0 0.11021130162758314,1 8,2 +1}
{0 0.10962117913890387,1 13,2 -1}
{0 0.2246244847012919,1 39,2 +1}
{0 0.29202926557501657,1 48,2 -1}
{0 0.270274174260599,1 24,2 +1}
{0 0.24120749658951496,1 27,2 -1}
{0 0.13338149435132612,1 5,2 +1}
{0 0.11145894394941516,1 7,2 -1}
{0 0.3040990072636952,1 61,2 +1}
{0 0.21898752961473397,1 52,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.3223125044402031,1 29,2 +1}
{0 0.1013539745096428,1 14,2 -1}
{0 0.20547687294289546,1 13,2 +1}
{0 0.1533195332329209,1 9,2 -1}
{0 0.30925856551513137,1 39,2 +1}
{0 0.20538919681693207,1 28,2 -1}
{0 0.10802376116051515,1 16,2 +1}
{0 0.07599393729342917,1 11,2 -1}
{0 0.27476167077698094,1 20,2 +1}
{0 0.20917062826193467,1 14,2 -1}
{0 0.1701012768636455,1 20,2 +1}
{0 0.11345346603545035,1 27,2 -1}
{0 0.0,1 0,2 +1}
{0 0.22875050582203663,1 27,2 -1}
{0 0.12699414315204055,1 12,2 +1}
{0 0.2240150861666417,1 13,2 -1}
{0 0.14394565637829096,1 8,2 -1}
{0 0.2364845736772301,1 29,2 +1}
{0 0.03490244019372208,1 10,2 -1}
{0 0.26813558960290623,1 24,2 +1}
{0 0.1978927871403951,1 35,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.18096391432879655,1 43,2 +1}
{0 0.18961567972009877,1 50,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.13076174495356968,1 18,2 +1}
{0 0.07333333333333332,1 4,2 -1}
{0 0.06267040901988771,1 24,2 +1}
{0 0.04572798631410152,1 18,2 -1}
{0 0.20725689270027361,1 38,2 +1}
{0 0.14697116547471795,1 26,2 -1}
{0 0.15367053495763022,1 24,2 +1}
{0 0.008598442742915914,1 2,2 -1}
{0 0.1008876324014738,1 5,2 -1}
{0 0.08159163791140914,1 8,2 -1}
{0 0.2687322609754467,1 84,2 +1}
{0 0.21815547039896607,1 64,2 -1}
{0 0.23752670770622725,1 33,2 +1}
{0 0.10571803234174736,1 18,2 -1}
{0 0.2705188977389474,1 57,2 +1}
{0 0.13126096691122446,1 15,2 -1}
{0 0.0,1 0,2 -1}
{0 0.024974647990670732,1 4,2 +1}
{0 0.1275581334209208,1 14,2 -1}
{0 0.20988138403840315,1 55,2 +1}
{0 0.18110640618874793,1 6,2 -1}
{0 0.1595283006893,1 17,2 -1}
{0 0.19558631655644634,1 76,2 +1}
{0 0.0698985627484005,1 37,2 -1}
{0 0.024664610063231552,1 3,2 +1}
{0 0.03256172738097147,1 4,2 -1}
{0 0.20920418790147396,1 13,2 -1}
{0 0.06568994531983875,1 13,2 +1}
{0 0.08130789467976356,1 21,2 -1}
{0 0.0059129172181478515,1 1,2 +1}
{0 0.0,1 0,2 -1}
{0 0.40537278086661066,1 13,2 +1}
{0 0.3295876614333435,1 11,2 -1}
{0 0.0,1 0,2 +1}
{0 0.16330392048760695,1 6,2 -1}
{0 0.11744404390294069,1 4,2 +1}
{0 0.12311388247543292,1 6,2 -1}
{0 0.2669210770436217,1 62,2 +1}
{0 0.1304596889778919,1 42,2 -1}
{0 0.20546613249708118,1 5,2 +1}
{0 0.0,1 0,2 -1}
{0 0.11479933097438852,1 15,2 +1}
{0 0.04469901562676742,1 2,2 -1}
{0 0.029253341363782933,1 2,2 +1}
{0 0.02816626667748276,1 2,2 -1}
{0 0.13981950507133042,1 8,2 +1}
{0 0.0,1 0,2 -1}
{0 0.2272266987841654,1 138,2 +1}
{0 0.22397049535112754,1 51,2 -1}
{0 0.13929435094519013,1 5,2 +1}
{0 0.03803491305644819,1 2,2 -1}
{0 0.14982115753765776,1 29,2 +1}
{0 0.1718533665141467,1 16,2 -1}
{0 0.33895294474583565,1 112,2 +1}
{0 0.2446045416510368,1 59,2 -1}
{0 0.0,1 0,2 +1}
{0 0.04167066551402351,1 5,2 -1}
{0 0.2083354485106614,1 16,2 +1}
{0 0.08321783316232578,1 12,2 -1}
{0 0.2582920411009719,1 30,2 +1}
{0 0.24716987622498737,1 21,2 -1}
{0 0.32677509005811123,1 64,2 +1}
{0 0.32448083517736753,1 43,2 -1}
{0 0.13391215280321916,1 5,2 +1}
{0 0.09285700753365941,1 4,2 -1}
{0 0.1366845685251413,1 8,2 +1}
{0 0.12051208911905241,1 12,2 -1}
{0 0.017777953363369445,1 1,2 +1}
{0 0.03646086102934868,1 2,2 -1}
{0 0.20772719404802104,1 58,2 +1}
{0 0.10896798836206768,1 28,2 -1}
{0 0.2716375333857159,1 36,2 +1}
{0 0.17429269730118274,1 22,2 -1}
{0 0.10575940844970409,1 13,2 +1}
{0 0.08047727314593851,1 8,2 -1}
{0 0.2925367576956844,1 47,2 +1}
{0 0.21185208970806768,1 23,2 -1}
{0 0.22408869967293327,1 29,2 +1}
{0 0.1803873937364385,1 17,2 -1}
{0 0.20627071846589548,1 42,2 +1}
{0 0.2467852411449353,1 33,2 -1}
{0 0.2341245411216308,1 100,2 +1}
{0 0.298951763916691,1 66,2 -1}
{0 0.22497334124893398,1 266,2 +1}
{0 0.05804602686311255,1 5,2 -1}
{0 0.2757585110756052,1 52,2 +1}
{0 0.15712133650078375,1 30,2 -1}
{0 0.15934540961057533,1 23,2 +1}
{0 0.0,1 0,2 -1}
{0 0.12661190113807583,1 5,2 +1}
{0 0.14909184977091694,1 6,2 -1}
{0 0.33749358573240584,1 73,2 +1}
{0 0.16998596122113063,1 42,2 -1}
{0 0.1688285599677534,1 12,2 +1}
{0 0.0,1 0,2 -1}
{0 0.022474718693962618,1 3,2 -1}
{0 0.2851012633807418,1 44,2 +1}
{0 0.18185792331429923,1 39,2 -1}
{0 0.08687579247436072,1 24,2 +1}
{0 0.06040532043290601,1 4,2 -1}
{0 0.26963746046502896,1 68,2 +1}
{0 0.06675499617432507,1 7,2 -1}
{0 0.2398369011024675,1 10,2 +1}
{0 0.17263492375938433,1 5,2 -1}
{0 0.2290188334955256,1 85,2 +1}
{0 0.2666945471973351,1 34,2 -1}
{0 0.2465272389986783,1 34,2 +1}
{0 0.2299000766103028,1 23,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.4390192120898774,1 85,2 +1}
{0 0.2395234868436559,1 40,2 -1}
{0 0.04180668687949929,1 1,2 +1}
{0 0.0,1 0,2 -1}
{0 0.20885627582814542,1 10,2 +1}
{0 0.17181411259181908,1 7,2 -1}
{0 0.23478436890567336,1 15,2 +1}
{0 0.18761144638610802,1 14,2 -1}
{0 0.24585464143734442,1 37,2 +1}
{0 0.22172005806838904,1 21,2 -1}
{0 0.053401339929373494,1 8,2 +1}
{0 0.08954687022860275,1 29,2 -1}
{0 0.200111203789521,1 4,2 +1}
{0 0.1685046503936941,1 3,2 -1}
{0 0.185392777955491,1 18,2 +1}
{0 0.13590001437060437,1 10,2 -1}
{0 0.20906881478678388,1 36,2 +1}
{0 0.14385056297981175,1 31,2 -1}
{0 0.05698028822981897,1 2,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.103089679405924,1 5,2 -1}
{0 0.2593029712355775,1 109,2 +1}
{0 0.10501265378043628,1 29,2 -1}
{0 0.19005076400914006,1 15,2 +1}
{0 0.08516834605589377,1 17,2 -1}
{0 0.22061219341744182,1 35,2 +1}
{0 0.1818266801849938,1 21,2 -1}
{0 0.18548015280716826,1 12,2 +1}
{0 0.17444023283364857,1 26,2 -1}
{0 0.1552441477704952,1 21,2 +1}
{0 0.22039201393881935,1 13,2 -1}
{0 0.28784920260968316,1 54,2 +1}
{0 0.26080406136065387,1 39,2 -1}
{0 0.08722257069443705,1 3,2 -1}
{0 0.18305713049790298,1 54,2 +1}
{0 0.12632546789197183,1 44,2 -1}
{0 0.3680341984404577,1 46,2 +1}
{0 0.23269419714667797,1 30,2 -1}
{0 0.20332351008971739,1 74,2 +1}
{0 0.3479917146420602,1 12,2 -1}
{0 0.021437323142813602,1 1,2 +1}
{0 0.025182748353060082,1 1,2 -1}
{0 3.509953564618328E-4,1 1,2 +1}
{0 0.0,1 0,2 -1}
{0 0.27017558825587584,1 21,2 +1}
{0 0.19613634089277932,1 12,2 -1}
{0 0.12572418619292433,1 7,2 +1}
{0 0.08615100507253368,1 3,2 -1}
{0 0.1992181713382331,1 18,2 +1}
{0 0.025283392706066388,1 2,2 -1}
{0 0.13711126285722489,1 7,2 +1}
{0 0.0,1 0,2 -1}
{0 0.16521498388867875,1 12,2 +1}
{0 0.1228089112513449,1 10,2 -1}
{0 0.28754953688012747,1 52,2 +1}
{0 0.31701295613388664,1 40,2 -1}
{0 0.010763894728677108,1 1,2 +1}
{0 0.12091132155493046,1 13,2 -1}
{0 0.22004622594375137,1 7,2 +1}
{0 0.14048533610682482,1 4,2 -1}
{0 0.18180460710035276,1 7,2 +1}
{0 0.07366979298205456,1 6,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0012231411615320966,1 1,2 -1}
{0 0.19925454032195483,1 23,2 +1}
{0 0.13161915470431237,1 13,2 -1}
{0 0.08756121377374913,1 6,2 +1}
{0 0.2474788923399582,1 17,2 -1}
{0 0.34043215673406735,1 48,2 +1}
{0 0.07279346202920729,1 2,2 -1}
{0 0.22825070788887525,1 21,2 +1}
{0 0.2357151627344238,1 18,2 -1}
{0 0.0,1 0,2 +1}
{0 0.039013349184080365,1 3,2 -1}
{0 0.12464507211659799,1 3,2 +1}
{0 0.09082326219742401,1 3,2 -1}
{0 0.2807122503196664,1 63,2 +1}
{0 0.1582755568832404,1 11,2 -1}
{0 0.16838362130676887,1 9,2 +1}
{0 0.145188873573193,1 8,2 -1}
{0 0.2680290932786746,1 84,2 +1}
{0 0.09006993318101357,1 6,2 -1}
{0 0.2500908278960958,1 11,2 +1}
{0 0.1128388847568524,1 10,2 -1}
{0 0.04506882758647599,1 2,2 +1}
{0 0.04795120181439412,1 4,2 -1}
{0 0.29013115440561005,1 10,2 +1}
{0 0.03672537252170256,1 4,2 -1}
{0 0.12999588524326522,1 4,2 -1}
{0 0.18660115070404107,1 16,2 +1}
{0 0.18719951398993281,1 14,2 -1}
{0 0.017190354104313226,1 1,2 +1}
{0 0.07830994693972335,1 3,2 -1}
{0 0.22505304239810878,1 56,2 +1}
{0 0.1997268727154034,1 31,2 -1}
{0 0.14895515395620668,1 9,2 -1}
{0 0.18727052287796506,1 8,2 +1}
{0 0.1446780905640611,1 5,2 -1}
{0 0.11891709332832831,1 13,2 +1}
{0 0.04953712024382607,1 4,2 -1}
{0 0.262901689282516,1 36,2 +1}
{0 0.04959666908797721,1 23,2 -1}
{0 0.1403256646367428,1 9,2 +1}
{0 0.1329144293189838,1 15,2 -1}
{0 0.14614096632462983,1 19,2 +1}
{0 0.10706067580626216,1 4,2 -1}
{0 0.16461320158000511,1 11,2 +1}
{0 0.15443929003665363,1 17,2 -1}
{0 0.15645277895591164,1 31,2 +1}
{0 0.04083872213137122,1 2,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.22762206886220915,1 41,2 +1}
{0 0.20922204016525922,1 31,2 -1}
{0 0.2241955097589618,1 56,2 +1}
{0 0.22204442141756717,1 51,2 -1}
{0 0.22883597883597884,1 21,2 +1}
{0 0.006983195953397776,1 2,2 -1}
{0 0.14938865172914495,1 25,2 +1}
{0 0.09825998614013644,1 18,2 -1}
{0 0.26966025224799667,1 27,2 +1}
{0 0.10338866618854592,1 14,2 -1}
{0 0.2202695218459956,1 47,2 +1}
{0 0.21583703223286382,1 50,2 -1}
{0 0.14307580960217917,1 5,2 +1}
{0 0.14515104418438896,1 10,2 -1}
{0 0.20875200633850302,1 20,2 +1}
{0 0.07632263669950036,1 11,2 -1}
{0 0.04110541536602924,1 3,2 +1}
{0 0.030574067067809088,1 1,2 -1}
{0 0.3649818840529597,1 16,2 +1}
{0 0.23704056595896109,1 12,2 -1}
{0 0.23921698346502562,1 34,2 +1}
{0 0.16830506880375115,1 26,2 -1}
{0 0.2791920624177605,1 41,2 +1}
{0 0.2330932848800963,1 48,2 -1}
{0 0.05521576303742327,1 1,2 -1}
{0 0.09747858842563953,1 43,2 +1}
{0 0.12969099149580643,1 24,2 -1}
{0 0.022480662652776137,1 5,2 +1}
{0 0.02866895866079004,1 5,2 -1}
{0 0.2288485320509965,1 29,2 +1}
{0 0.1578748585901669,1 36,2 -1}
{0 0.21874283179373724,1 14,2 +1}
{0 0.1362206017482972,1 11,2 -1}
{0 0.13895378655217921,1 6,2 +1}
{0 0.02196064557509211,1 4,2 -1}
{0 0.2307628646764302,1 24,2 +1}
{0 0.16356614372030182,1 6,2 -1}
{0 0.21621185394804004,1 47,2 +1}
{0 0.1475549740306305,1 19,2 -1}
{0 0.10088374295332993,1 2,2 -1}
{0 0.18289041888328367,1 46,2 +1}
{0 0.21330476134265428,1 34,2 -1}
{0 0.019529164171612677,1 1,2 +1}
{0 0.02079950747349447,1 1,2 -1}
{0 0.21258437598230648,1 28,2 +1}
{0 0.11659660355272632,1 10,2 -1}
{0 0.1702160262768121,1 36,2 +1}
{0 0.07149326681979079,1 13,2 -1}
{0 0.014176199428093568,1 1,2 +1}
{0 0.011983139600818532,1 1,2 -1}
{0 0.060662916665484616,1 5,2 +1}
{0 0.11005807664677995,1 12,2 -1}
{0 0.13699915608779772,1 4,2 +1}
{0 0.13367393018468884,1 3,2 -1}
{0 0.13686083022601062,1 6,2 +1}
{0 0.026772058554882454,1 3,2 -1}
{0 0.14831105885043583,1 13,2 +1}
{0 0.1294911061719274,1 13,2 -1}
{0 0.3401258094975878,1 17,2 +1}
{0 0.38810175463392954,1 23,2 -1}
{0 0.26988016186282054,1 27,2 +1}
{0 0.2337688425743731,1 20,2 -1}
{0 0.1958050661037823,1 21,2 +1}
{0 0.07024464904485385,1 4,2 -1}
{0 0.23654649806532188,1 11,2 +1}
{0 0.13093188318385995,1 8,2 -1}
{0 0.18203560550655906,1 51,2 +1}
{0 0.14723628352608756,1 25,2 -1}
{0 0.13228756555322954,1 1,2 +1}
{0 0.1463014339951632,1 5,2 -1}
{0 0.1854559323081142,1 7,2 +1}
{0 0.20145577162698255,1 9,2 -1}
{0 0.26462686159062826,1 63,2 +1}
{0 0.24473806413409224,1 33,2 -1}
{0 0.24491114029929392,1 36,2 +1}
{0 0.1233241981393768,1 7,2 -1}
{0 0.2214008058256866,1 25,2 +1}
{0 0.0734364498908627,1 1,2 -1}
{0 0.1926712961484,1 15,2 +1}
{0 0.1354761896589195,1 20,2 -1}
{0 0.23772700979074726,1 2,2 +1}
{0 0.1422017583216545,1 3,2 -1}
{0 0.17484465154505885,1 3,2 +1}
{0 0.0,1 0,2 -1}
{0 0.0,1 0,2 +1}
{0 0.08570197920827084,1 5,2 -1}
{0 0.03454131086661897,1 5,2 +1}
{0 0.03892462046874013,1 3,2 -1}
{0 0.23736489649122527,1 91,2 +1}
{0 0.14899520041497658,1 17,2 -1}
{0 0.0,1 0,2 +1}
{0 5.8024791258742E-4,1 1,2 -1}
{0 0.15878048441137232,1 35,2 +1}
{0 0.12334949531255203,1 33,2 -1}
{0 0.2085979543668234,1 107,2 +1}
{0 0.2493935014215965,1 81,2 -1}
{0 0.23336271814790321,1 35,2 +1}
{0 0.17046534692279725,1 27,2 -1}
{0 0.0,1 0,2 +1}
{0 0.02028585027994194,1 2,2 -1}
{0 0.18167920894622255,1 8,2 +1}
{0 0.07430516388582069,1 8,2 -1}
{0 0.13095238095238096,1 1,2 +1}
{0 0.0834900717042058,1 2,2 -1}
{0 0.22831691143786237,1 11,2 +1}
{0 0.014602041508114227,1 1,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.24046419237369185,1 17,2 +1}
{0 0.0411780735721268,1 1,2 -1}
{0 0.34513723267804913,1 11,2 -1}
{0 0.10832228060328027,1 4,2 +1}
{0 0.08168300490163391,1 5,2 -1}
{0 0.046004370622823615,1 1,2 +1}
{0 0.17865219062616028,1 6,2 -1}
{0 0.3075392806232144,1 37,2 +1}
{0 0.08758226955388249,1 21,2 -1}
{0 0.32228087353180535,1 2,2 +1}
{0 0.06130835158093837,1 2,2 -1}
{0 0.06378996101590778,1 9,2 +1}
{0 0.0490713142249836,1 12,2 -1}
{0 0.10827716480408826,1 4,2 +1}
{0 0.10565436496527386,1 16,2 -1}
{0 0.14048787173725408,1 2,2 +1}
{0 0.06625353543860757,1 5,2 -1}
{0 0.2719987299990918,1 24,2 +1}
{0 0.2701784007876597,1 12,2 -1}
{0 0.0,1 0,2 +1}
{0 0.03071652353580925,1 1,2 -1}
{0 0.00590779695031523,1 1,2 -1}
{0 0.18418471765353842,1 11,2 +1}
{0 0.2847481409719721,1 15,2 -1}
{0 0.22449183393695665,1 63,2 +1}
{0 0.09106681655789665,1 3,2 -1}
{0 0.20405113855779933,1 43,2 +1}
{0 0.13372221051028602,1 10,2 -1}
{0 0.2216023755992004,1 28,2 +1}
{0 0.1925908306771068,1 16,2 -1}
{0 0.025326927893910396,1 2,2 +1}
{0 0.0051081610854983054,1 2,2 -1}
{0 0.11705778945082042,1 11,2 +1}
{0 0.04912508514162707,1 9,2 -1}
{0 0.1793003218044669,1 17,2 +1}
{0 0.2751952371722706,1 33,2 -1}
{0 0.3297407997428793,1 55,2 +1}
{0 0.2244395396819821,1 53,2 -1}
{0 0.09116378093497393,1 25,2 +1}
{0 0.09791252474063812,1 26,2 -1}
{0 0.15717136765030754,1 13,2 +1}
{0 0.09294898179016622,1 28,2 -1}
{0 0.09312123546625081,1 7,2 +1}
{0 0.1027149415789677,1 10,2 -1}
{0 0.08620874368326006,1 19,2 +1}
{0 0.04218449294260308,1 9,2 -1}
{0 0.0,1 0,2 -1}
{0 0.16544620809403213,1 15,2 +1}
{0 0.1435174297470276,1 19,2 -1}
{0 0.23940976194072963,1 49,2 +1}
{0 0.21810826106456946,1 41,2 -1}
{0 0.18257418583505533,1 2,2 +1}
{0 0.21402076439923767,1 4,2 -1}
{0 0.28038744663466436,1 24,2 +1}
{0 0.23142942201505073,1 34,2 -1}
{0 0.05563240636185957,1 10,2 +1}
{0 0.010030135678562991,1 1,2 -1}
{0 0.0,1 0,2 -1}
{0 0.16511603913821166,1 19,2 +1}
{0 0.14884766416618003,1 23,2 -1}
{0 0.4193539870406882,1 20,2 +1}
{0 0.272176011856057,1 12,2 -1}
{0 0.03517987723651459,1 1,2 +1}
{0 0.015186418480769674,1 1,2 -1}
{0 0.2631275960943542,1 17,2 +1}
{0 0.22708235086377443,1 46,2 -1}
{0 0.3582126900471251,1 38,2 +1}
{0 0.10655712136476003,1 9,2 -1}
{0 0.1814637671729805,1 27,2 +1}
{0 0.1259960850159052,1 12,2 -1}
{0 0.1647086183124967,1 55,2 +1}
{0 0.12471207711690845,1 36,2 -1}
{0 0.059222421209891796,1 3,2 +1}
{0 0.031497039417435604,1 1,2 -1}
{0 0.0,1 0,2 +1}
{0 0.03997025543287082,1 4,2 -1}
{0 0.15357377920848778,1 3,2 +1}
{0 0.19502271842271396,1 8,2 -1}
{0 0.13509450268908782,1 23,2 +1}
{0 0.11445472519404265,1 25,2 -1}
{0 0.09621064048066219,1 12,2 +1}
{0 0.09819926119866366,1 10,2 -1}
{0 0.1665614457859928,1 89,2 +1}
{0 0.1198952525479692,1 45,2 -1}
{0 0.31472296069356565,1 29,2 +1}
{0 0.21925285510253142,1 30,2 -1}
{0 0.20661130745340361,1 7,2 +1}
{0 0.09269711537012555,1 7,2 -1}
{0 0.3823284991353235,1 28,2 +1}
{0 0.20718189869333084,1 19,2 -1}
{0 0.21885638941192417,1 17,2 +1}
{0 0.08800488321136991,1 10,2 -1}
{0 0.11449437692432056,1 14,2 +1}
{0 0.054777536050317474,1 19,2 -1}
{0 0.21499359036947113,1 47,2 +1}
{0 0.15308804312386284,1 32,2 -1}
{0 0.2331050168743788,1 59,2 +1}
{0 0.1408746526242196,1 3,2 -1}
{0 0.2855185061091558,1 38,2 +1}
{0 0.029307241656264384,1 2,2 -1}
{0 0.1324895590955614,1 1,2 +1}
{0 0.08997634787183864,1 1,2 -1}
{0 0.2487943864767077,1 27,2 +1}
{0 0.18275089131895222,1 14,2 -1}
{0 0.08299250027587322,1 3,2 +1}
{0 0.0476577274331361,1 3,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.017285432628057717,1 1,2 +1}
{0 0.01026735172722829,1 1,2 -1}
{0 0.0,1 0,2 +1}
{0 0.02060214108575823,1 1,2 -1}
{0 0.11961279142193516,1 9,2 +1}
{0 0.1302234026786024,1 3,2 -1}
{0 0.2026659254576447,1 15,2 -1}
{0 0.0,1 0,2 +1}
{0 0.003128423586596782,1 1,2 -1}
{0 0.06301194189459078,1 3,2 +1}
{0 0.18522191084851644,1 3,2 -1}
{0 0.18380162726925195,1 38,2 +1}
{0 0.16196559306117173,1 5,2 -1}
{0 0.203772489332739,1 17,2 +1}
{0 0.11032674423000133,1 3,2 -1}
{0 0.1000185635003609,1 13,2 +1}
{0 0.12964803679219797,1 14,2 -1}
{0 0.22613733041887957,1 8,2 +1}
{0 0.14395020184375318,1 3,2 -1}
{0 0.2698338340466215,1 13,2 +1}
{0 0.21351265382615156,1 5,2 -1}
{0 0.13199963145823262,1 26,2 +1}
{0 0.14754222271266348,1 9,2 -1}
{0 0.01153984145909646,1 3,2 -1}
{0 0.05184758473652126,1 1,2 +1}
{0 0.09370518999186372,1 1,2 -1}
{0 0.20043972067889096,1 27,2 +1}
{0 0.23021245893574122,1 32,2 -1}
{0 0.1339553080949156,1 21,2 +1}
{0 0.14485033061238176,1 32,2 -1}
{0 0.07695617399305726,1 5,2 -1}
{0 0.0,1 0,2 +1}
{0 0.107123339361997,1 2,2 -1}
{0 0.09919329950175892,1 2,2 +1}
