@relation SiftFeature
@attribute 0 NUMERIC
@attribute 1 NUMERIC
@attribute 'Class' {'+1','-1'}
@data
{0 0.012562477021974664,1 2,2 -1}
{0 0.06154574548966636,1 1,2 -1}
{0 0.03614061716383761,1 2,2 -1}
{0 0.0,1 0,2 -1}
{0 0.06356337996163237,1 2,2 -1}
{0 0.026153289048297067,1 2,2 -1}
{0 0.03462762811099059,1 2,2 -1}
{0 0.02713127345451912,1 2,2 -1}
{0 0.03657049715511728,1 2,2 -1}
{0 0.010392543876671318,1 2,2 -1}
{0 0.0,1 0,2 -1}
{0 0.0,1 0,2 -1}
{0 0.031737738564481366,1 2,2 -1}
{0 0.0,1 0,2 -1}
{0 0.02020692951527668,1 2,2 -1}
{0 0.05913123959890826,1 2,2 -1}
{0 0.03432215714672066,1 2,2 -1}
{0 0.034357304273252655,1 4,2 -1}
{0 0.019990090015082382,1 2,2 -1}
{0 0.013024366898307424,1 2,2 -1}
{0 0.04674046981078091,1 2,2 -1}
{0 0.014370111968946777,1 2,2 -1}
{0 0.004216745052000466,1 1,2 -1}
{0 0.04537863347836565,1 4,2 -1}
{0 0.09532415477243085,1 2,2 -1}
{0 0.05549004813571946,1 3,2 -1}
{0 0.0,1 0,2 -1}
{0 0.043488395808440876,1 3,2 -1}
{0 0.08102546544402055,1 4,2 -1}
{0 0.03680895008004748,1 2,2 -1}
{0 0.06537204504606134,1 1,2 -1}
{0 0.009975768361274687,1 1,2 -1}
{0 0.0,1 0,2 -1}
{0 0.0,1 0,2 -1}
{0 0.013241887421587335,1 2,2 -1}
{0 0.013899618043744165,1 1,2 -1}
{0 0.07740996853693549,1 3,2 -1}
{0 0.05442508414847348,1 2,2 -1}
{0 0.0,1 0,2 -1}
{0 0.045919897398165314,1 2,2 -1}
{0 0.0,1 0,2 -1}
{0 0.04745789978762494,1 1,2 -1}
{0 0.0,1 0,2 -1}
{0 0.049684669188092515,1 2,2 -1}
{0 0.019454287494904524,1 2,2 -1}
{0 0.06039367933205679,1 3,2 -1}
{0 0.03329407950730382,1 2,2 -1}
{0 0.015594571538795133,1 2,2 -1}
{0 0.003407278634338835,1 1,2 -1}
{0 0.03769525521989058,1 2,2 -1}
{0 0.020594412168717418,1 2,2 -1}
{0 0.02612992746342204,1 2,2 -1}
{0 0.035496134445886424,1 2,2 -1}
{0 0.01681206597847716,1 2,2 -1}
{0 0.04693615462483114,1 2,2 -1}
{0 0.007026705383399496,1 2,2 -1}
{0 0.0,1 0,2 -1}
{0 0.020099449683210462,1 3,2 -1}
{0 0.012089438050845938,1 2,2 -1}
{0 0.0,1 0,2 -1}
{0 0.035140524930594816,1 3,2 -1}
{0 0.0,1 0,2 -1}
{0 0.0,1 0,2 +1}
{0 0.019773408878013547,1 3,2 -1}
{0 0.019203761232935858,1 2,2 -1}
{0 0.0,1 0,2 -1}
{0 0.023557142371577272,1 2,2 -1}
{0 0.016120305028007747,1 2,2 -1}
{0 0.06355703979105537,1 2,2 -1}
{0 0.0,1 0,2 -1}
{0 0.0,1 0,2 -1}
{0 0.06681531047810609,1 1,2 -1}
{0 0.016230686829029884,1 2,2 -1}
{0 0.0452496472636945,1 2,2 -1}
{0 0.0,1 0,2 -1}
{0 0.1281848811046727,1 27,2 -1}
{0 0.11505442054488765,1 36,2 -1}
{0 0.10598214304255422,1 22,2 -1}
{0 0.0627421593276542,1 3,2 -1}
{0 0.12977006362766996,1 28,2 -1}
{0 0.08669878128998668,1 17,2 -1}
{0 0.14797360350817662,1 33,2 -1}
{0 0.08454681027852587,1 4,2 -1}
{0 0.11873045916603171,1 35,2 -1}
{0 0.06969595249692266,1 4,2 -1}
{0 0.09851315838321756,1 12,2 -1}
{0 0.11089122924626402,1 14,2 -1}
{0 0.12277365115125208,1 40,2 -1}
{0 0.13743628220795479,1 22,2 -1}
{0 0.13344398499545643,1 31,2 -1}
{0 0.09110405836252142,1 35,2 -1}
{0 0.01059066152979541,1 1,2 -1}
{0 0.06448725625565618,1 8,2 -1}
{0 0.12560515596165422,1 44,2 -1}
{0 0.05546679349598636,1 3,2 -1}
{0 0.12646125670206926,1 38,2 -1}
{0 0.10505219215853379,1 23,2 -1}
{0 0.12089522819190644,1 24,2 -1}
{0 0.13042985114589914,1 43,2 -1}
{0 0.12443796752993538,1 35,2 -1}
{0 0.15063580975428348,1 24,2 -1}
{0 0.14938393960099505,1 45,2 -1}
{0 0.13986508110086995,1 30,2 -1}
{0 0.05057420261604492,1 15,2 -1}
{0 0.12283718892271671,1 44,2 -1}
{0 0.1379641147696231,1 34,2 -1}
{0 0.13893685714009948,1 53,2 -1}
{0 0.0594399404156724,1 2,2 -1}
{0 0.135445210493667,1 35,2 -1}
{0 0.13331099983984543,1 33,2 -1}
{0 0.1358334783869587,1 28,2 -1}
{0 0.11139036658847146,1 14,2 -1}
{0 0.12892248020702923,1 28,2 -1}
{0 0.04236264611918164,1 2,2 -1}
{0 0.0642238076142032,1 8,2 -1}
{0 0.11135067976849024,1 29,2 -1}
{0 0.08886158992605489,1 14,2 -1}
{0 0.15036517858418777,1 38,2 -1}
{0 0.12580647951290302,1 45,2 -1}
{0 0.12381290746243297,1 9,2 -1}
{0 0.1295591258167603,1 26,2 -1}
{0 0.07821006856931993,1 16,2 -1}
{0 0.11471638591559476,1 13,2 -1}
{0 0.09466360881014496,1 7,2 -1}
{0 0.1277427025510672,1 36,2 -1}
{0 0.11383738410227405,1 26,2 -1}
{0 0.10220094226791986,1 29,2 -1}
{0 0.11512393897699583,1 26,2 -1}
{0 0.12318008023071249,1 18,2 -1}
{0 0.09991402990898239,1 22,2 -1}
{0 0.11658799549636635,1 24,2 -1}
{0 0.14352769740554852,1 33,2 -1}
{0 0.11273030792330833,1 24,2 -1}
{0 0.13989631036530725,1 44,2 -1}
{0 0.09349083382456445,1 19,2 -1}
{0 0.10608441088224085,1 25,2 -1}
{0 0.10116821661009957,1 23,2 -1}
{0 0.128120021017736,1 9,2 -1}
{0 0.09032945319700027,1 27,2 -1}
{0 0.11831097884719763,1 29,2 -1}
{0 0.12369457942786752,1 17,2 -1}
{0 0.14598906183342106,1 39,2 -1}
{0 0.11548756628770068,1 17,2 -1}
{0 0.07693314209510864,1 5,2 -1}
{0 0.14402095496370335,1 43,2 +1}
{0 0.12382840260233717,1 31,2 -1}
{0 0.11371717781471341,1 20,2 -1}
{0 0.11046299429337178,1 18,2 -1}
{0 0.11096752418497616,1 27,2 -1}
{0 0.13068481847174737,1 19,2 -1}
{0 0.05648352815890885,1 3,2 -1}
{0 0.06626203016820094,1 5,2 -1}
{0 0.06354396917877246,1 5,2 -1}
{0 0.1422471837773876,1 28,2 -1}
{0 0.1497880564978715,1 36,2 -1}
{0 0.06060506036183399,1 14,2 -1}
{0 0.10742560659439061,1 17,2 -1}
{0 0.10968332906692652,1 21,2 -1}
{0 0.1385304962309252,1 14,2 -1}
{0 0.20579830217101058,1 4,2 -1}
{0 0.11244179278717341,1 14,2 -1}
{0 0.07574542405765701,1 12,2 -1}
{0 0.1444556737070712,1 16,2 -1}
{0 0.10132807942097977,1 6,2 -1}
{0 0.18541067860384727,1 20,2 -1}
{0 0.03619613829965134,1 2,2 -1}
{0 0.09059966931401271,1 12,2 -1}
{0 0.044852520686060195,1 8,2 -1}
{0 0.12220991516312937,1 19,2 -1}
{0 0.16192353036764592,1 13,2 -1}
{0 0.09956464275596454,1 18,2 -1}
{0 0.15167428918193693,1 20,2 -1}
{0 0.03666793988112845,1 1,2 -1}
{0 0.11574107989079524,1 6,2 -1}
{0 0.12547181002974178,1 19,2 -1}
{0 0.04383570037596046,1 2,2 -1}
{0 0.16323022998056258,1 17,2 -1}
{0 0.1723957067919028,1 12,2 -1}
{0 0.18051017595084423,1 16,2 -1}
{0 0.20409854526490115,1 18,2 -1}
{0 0.1320196440571289,1 17,2 -1}
{0 0.1615383270299785,1 16,2 -1}
{0 0.14227480008619764,1 20,2 -1}
{0 0.12646169006687977,1 14,2 -1}
{0 0.20277569321506125,1 13,2 -1}
{0 0.06658745237349133,1 17,2 -1}
{0 0.1163040417334565,1 15,2 -1}
{0 0.14207024478963395,1 22,2 -1}
{0 0.008574929257125441,1 1,2 -1}
{0 0.15481649630204866,1 16,2 -1}
{0 0.1367342064121616,1 14,2 -1}
{0 0.20610909535645125,1 16,2 -1}
{0 0.044844852933087494,1 6,2 -1}
{0 0.17902126790766085,1 19,2 -1}
{0 0.0,1 0,2 -1}
{0 0.1564553409812171,1 6,2 -1}
{0 0.0919566118142429,1 15,2 -1}
{0 0.15065393716267955,1 11,2 -1}
{0 0.13285719476297364,1 16,2 -1}
{0 0.11967296960904793,1 18,2 -1}
{0 0.10659594660258748,1 6,2 -1}
{0 0.1278932063228743,1 12,2 -1}
{0 0.08319326651163132,1 9,2 -1}
{0 0.15138470561387526,1 7,2 -1}
{0 0.06288281455225325,1 5,2 -1}
{0 0.10285167742619163,1 16,2 -1}
{0 0.13834867262442235,1 12,2 -1}
{0 0.08735752858359555,1 14,2 -1}
{0 0.12307979785002354,1 17,2 -1}
{0 0.1444201355595781,1 11,2 -1}
{0 0.24542425528967218,1 15,2 -1}
{0 0.046147890502674004,1 13,2 -1}
{0 0.15432775975035734,1 20,2 -1}
{0 0.08741876012206061,1 15,2 -1}
{0 0.1740416463409776,1 21,2 -1}
{0 0.031715700814944764,1 10,2 -1}
{0 0.1665348823685678,1 10,2 -1}
{0 0.11440131498719729,1 14,2 -1}
{0 0.09867967802605516,1 6,2 -1}
{0 0.1810297569891776,1 17,2 -1}
{0 0.07399454138991711,1 19,2 -1}
{0 0.11430085279083696,1 9,2 -1}
{0 0.15177978550363733,1 19,2 -1}
{0 0.16307304788272067,1 13,2 -1}
{0 0.11891287353862352,1 5,2 -1}
{0 0.11751442504074139,1 20,2 -1}
{0 0.12811395556557303,1 15,2 +1}
{0 0.2060887704469618,1 13,2 -1}
{0 0.13008853409258195,1 12,2 -1}
{0 0.03238542562260828,1 12,2 -1}
{0 0.10681943552011888,1 10,2 -1}
{0 0.17417271443536014,1 3,2 -1}
{0 0.011948872617308781,1 2,2 -1}
{0 0.0733358797622569,1 5,2 -1}
{0 0.19011577018886588,1 16,2 -1}
{0 0.14764720051147473,1 19,2 -1}
{0 0.15821354298834303,1 11,2 -1}
{0 0.086542289531436,1 5,2 -1}
{0 0.08198003556871887,1 9,2 -1}
{0 0.16036703688910442,1 6,2 -1}
{0 0.32426873822845564,1 3,2 -1}
{0 0.1150742678981394,1 4,2 -1}
{0 0.09803688420945704,1 4,2 -1}
{0 0.13181065811012002,1 5,2 -1}
{0 0.10263785777107086,1 3,2 -1}
{0 0.16239563081028327,1 8,2 -1}
{0 0.02793448664794186,1 1,2 -1}
{0 0.064125030721716,1 4,2 -1}
{0 0.019384443520492296,1 2,2 -1}
{0 0.09084237013778308,1 6,2 -1}
{0 0.18224063605658225,1 5,2 -1}
{0 0.08639887391610537,1 7,2 -1}
{0 0.09740838540725462,1 5,2 -1}
{0 0.0,1 0,2 -1}
{0 0.13303507782617108,1 4,2 -1}
{0 0.11560378465196926,1 8,2 -1}
{0 0.050745515034703696,1 1,2 -1}
{0 0.17284780951109535,1 7,2 -1}
{0 0.13969929074082088,1 3,2 -1}
{0 0.17277383070219796,1 6,2 -1}
{0 0.1963496489471458,1 8,2 -1}
{0 0.12728607577391154,1 5,2 -1}
{0 0.17086649567998505,1 5,2 -1}
{0 0.14961179677924077,1 9,2 -1}
{0 0.11906208472689275,1 5,2 -1}
{0 0.3445743665557053,1 6,2 -1}
{0 0.058058679509697196,1 8,2 -1}
{0 0.11354930225173532,1 5,2 -1}
{0 0.12704114880790532,1 9,2 -1}
{0 0.0,1 0,2 -1}
{0 0.14165544953238643,1 7,2 -1}
{0 0.13812630519081948,1 5,2 -1}
{0 0.21825813573433067,1 6,2 -1}
{0 0.012113206035714329,1 1,2 -1}
{0 0.18928375628770108,1 6,2 -1}
{0 0.0,1 0,2 -1}
{0 0.2229136887880202,1 3,2 -1}
{0 0.08757730015147613,1 6,2 -1}
{0 0.1751373652190645,1 5,2 -1}
{0 0.12314008555060181,1 7,2 -1}
{0 0.12029693926212669,1 6,2 -1}
{0 0.08823666847859132,1 2,2 -1}
{0 0.09870199508059728,1 3,2 -1}
{0 0.039655826915198054,1 4,2 -1}
{0 0.16708180135943262,1 4,2 -1}
{0 0.03088273697413864,1 1,2 -1}
{0 0.103707291596483,1 7,2 -1}
{0 0.09552746135218133,1 5,2 -1}
{0 0.04764054770453914,1 6,2 -1}
{0 0.12338547602641478,1 6,2 -1}
{0 0.14881534277661254,1 3,2 -1}
{0 0.2184493625532806,1 5,2 -1}
{0 0.03492397956386722,1 5,2 -1}
{0 0.16572650699967775,1 7,2 -1}
{0 0.08826941143867648,1 5,2 -1}
{0 0.1682229798904757,1 8,2 -1}
{0 0.02336411752223287,1 3,2 -1}
{0 0.1913362331570132,1 4,2 -1}
{0 0.09200965111972322,1 5,2 -1}
{0 0.0913876323077899,1 2,2 -1}
{0 0.17329209887724512,1 5,2 -1}
{0 0.06695498509776902,1 7,2 -1}
{0 0.14460076933940205,1 5,2 -1}
{0 0.14831553043717854,1 9,2 -1}
{0 0.1791793342491595,1 5,2 -1}
{0 0.17987193272503182,1 3,2 -1}
{0 0.10696923096552625,1 7,2 -1}
{0 0.12602625025257014,1 6,2 -1}
{0 0.216661812307366,1 4,2 +1}
{0 0.14186426118613268,1 5,2 -1}
{0 0.020482524622197167,1 4,2 -1}
{0 0.11580610522059952,1 5,2 -1}
{0 0.19809020729671292,1 2,2 -1}
{0 0.0,1 0,2 -1}
{0 0.061903189780222787,1 2,2 -1}
{0 0.21503540583548433,1 6,2 -1}
{0 0.14800637728032914,1 8,2 -1}
{0 0.11449069187883663,1 5,2 -1}
{0 0.13926588944129056,1 6,2 -1}
{0 0.1092788120340394,1 7,2 -1}
{0 0.09186964683508302,1 5,2 -1}
{0 0.08492077756084468,1 1,2 -1}
{0 0.09798350641751911,1 5,2 -1}
{0 0.04688347940528996,1 5,2 -1}
{0 0.22083077057684092,1 8,2 -1}
{0 0.09756156783416059,1 2,2 -1}
{0 0.17128441298038027,1 7,2 -1}
{0 0.08534859274986485,1 2,2 -1}
{0 0.08636562641179577,1 4,2 -1}
{0 0.1984055493301054,1 4,2 -1}
{0 0.12856119157628992,1 8,2 -1}
{0 0.141312542062385,1 4,2 -1}
{0 0.11956540958666989,1 7,2 -1}
{0 0.15062065610105574,1 8,2 -1}
{0 0.030261376633440116,1 1,2 -1}
{0 0.06503420275836863,1 3,2 -1}
{0 0.1247419208977469,1 9,2 -1}
{0 0.06201736729460422,1 1,2 -1}
{0 0.12355114799192242,1 6,2 -1}
{0 0.09373412243768345,1 5,2 -1}
{0 0.14379010410827436,1 5,2 -1}
{0 0.1366346967379147,1 9,2 -1}
{0 0.0973275752886122,1 7,2 -1}
{0 0.21235955793446273,1 6,2 -1}
{0 0.14486418059313516,1 9,2 -1}
{0 0.16131482494006033,1 6,2 -1}
{0 0.05729428297467584,1 5,2 -1}
{0 0.10021777706114393,1 8,2 -1}
{0 0.12797811647985255,1 6,2 -1}
{0 0.1223092752084984,1 12,2 -1}
{0 0.11322770341445956,1 1,2 -1}
{0 0.1611991955556724,1 8,2 -1}
{0 0.10128457416826768,1 8,2 -1}
{0 0.16462781886511993,1 6,2 -1}
{0 0.08142119180879337,1 3,2 -1}
{0 0.14051394766291492,1 6,2 -1}
{0 0.0,1 0,2 -1}
{0 0.05675591931255515,1 2,2 -1}
{0 0.09688098010462225,1 7,2 -1}
{0 0.07239580415384142,1 5,2 -1}
{0 0.160415176793549,1 8,2 -1}
{0 0.08451328849742208,1 7,2 -1}
{0 0.2667528207690092,1 4,2 -1}
{0 0.10398809046843753,1 6,2 -1}
{0 0.08481266704271488,1 6,2 -1}
{0 0.10747098003652683,1 3,2 -1}
{0 0.20758412292650924,1 3,2 -1}
{0 0.0943128871362553,1 8,2 -1}
{0 0.14391393391469506,1 6,2 -1}
{0 0.07854204342372222,1 6,2 -1}
{0 0.09633964408659997,1 6,2 -1}
{0 0.14125900168562142,1 4,2 -1}
{0 0.17438084726602282,1 6,2 -1}
{0 0.13198424350956864,1 6,2 -1}
{0 0.18188492345670454,1 7,2 -1}
{0 0.06873128972884979,1 6,2 -1}
{0 0.14836778841088433,1 7,2 -1}
{0 0.028553874305930076,1 6,2 -1}
{0 0.08798405292178485,1 6,2 -1}
{0 0.07903135950447955,1 5,2 -1}
{0 0.10237985876936676,1 3,2 -1}
{0 0.13333595702437118,1 6,2 -1}
{0 0.12258895563237165,1 7,2 -1}
{0 0.148062894328961,1 5,2 -1}
{0 0.16858665886156537,1 7,2 -1}
{0 0.1368622253628397,1 5,2 -1}
{0 0.047105571976599585,1 1,2 -1}
{0 0.17922102859538197,1 7,2 -1}
{0 0.08987510829476492,1 7,2 -1}
{0 0.16637111918319844,1 6,2 -1}
{0 0.12803141422757522,1 4,2 +1}
{0 0.09334927310927914,1 7,2 -1}
{0 0.12473790595695212,1 5,2 -1}
{0 0.030261376633440116,1 1,2 -1}
{0 0.007888947910127371,1 1,2 -1}
{0 0.06052275326688023,1 2,2 -1}
{0 0.19755956490771492,1 6,2 -1}
{0 0.19513904124455136,1 8,2 -1}
{0 0.11221463115573146,1 6,2 -1}
{0 0.008868409618385111,1 4,2 -1}
{0 0.01154446534093116,1 4,2 -1}
{0 0.05176941485449917,1 3,2 -1}
{0 0.0,1 0,2 -1}
{0 0.0382255148432847,1 3,2 -1}
{0 0.0355644208342758,1 4,2 -1}
{0 0.017341168860210695,1 3,2 -1}
{0 0.027186362391351842,1 1,2 -1}
{0 0.02964790033540682,1 4,2 -1}
{0 0.0,1 0,2 -1}
{0 0.01871840280436902,1 2,2 -1}
{0 0.014440738107400083,1 2,2 -1}
{0 0.029585543528810272,1 5,2 -1}
{0 0.04044799708114302,1 4,2 -1}
{0 0.018678228121968888,1 3,2 -1}
{0 0.015302193068008207,1 4,2 -1}
{0 0.0,1 0,2 -1}
{0 0.0,1 0,2 -1}
{0 0.0222773830600253,1 5,2 -1}
{0 0.0,1 0,2 -1}
{0 0.01894482731596096,1 5,2 -1}
{0 0.04897464770703627,1 3,2 -1}
{0 0.02147807308739403,1 4,2 -1}
{0 0.0316843098654641,1 6,2 -1}
{0 0.02167399125889298,1 4,2 -1}
{0 0.02128685054853431,1 3,2 -1}
{0 0.028945563204876696,1 5,2 -1}
{0 0.020856576043277626,1 4,2 -1}
{0 0.015832494099472967,1 3,2 -1}
{0 0.03350366367464136,1 5,2 -1}
{0 0.05639352794632717,1 4,2 -1}
{0 0.04507374624230396,1 5,2 -1}
{0 0.0,1 0,2 -1}
{0 0.03892544457966607,1 3,2 -1}
{0 0.05869734364739604,1 3,2 -1}
{0 0.03251894824441991,1 3,2 -1}
{0 0.028876538788280663,1 1,2 -1}
{0 0.006609835943428409,1 2,2 -1}
{0 0.0,1 0,2 -1}
{0 0.0,1 0,2 -1}
{0 0.012148519868949085,1 4,2 -1}
{0 0.024559296518850263,1 2,2 -1}
{0 0.049678081044403966,1 5,2 -1}
{0 0.039066593145241135,1 4,2 -1}
{0 0.0,1 0,2 -1}
{0 0.0709940608563168,1 4,2 -1}
{0 0.035450658790965525,1 1,2 -1}
{0 0.05240848297854559,1 2,2 -1}
{0 0.0,1 0,2 -1}
{0 0.03905277733863298,1 4,2 -1}
{0 0.01575468881624814,1 2,2 -1}
{0 0.02134197175652464,1 2,2 -1}
{0 0.025328488063714207,1 4,2 -1}
{0 0.024109852669175206,1 3,2 -1}
{0 0.01429829721538575,1 4,2 -1}
{0 0.013448867039073876,1 2,2 -1}
{0 0.014078828922512434,1 4,2 -1}
{0 0.012430138068969343,1 3,2 -1}
{0 0.03228928230772784,1 5,2 -1}
{0 0.009282910512371206,1 2,2 -1}
{0 0.03052347252390763,1 3,2 -1}
{0 0.006207758390137168,1 3,2 -1}
{0 0.0,1 0,2 -1}
{0 0.007833927888640667,1 4,2 -1}
{0 0.014833945481580393,1 4,2 -1}
{0 0.04192445497980507,1 1,2 -1}
{0 0.039381124884183584,1 5,2 -1}
{0 0.026696477899043673,1 1,2 -1}
{0 0.0,1 0,2 -1}
{0 0.01480592550322111,1 5,2 -1}
{0 0.02332770725263092,1 3,2 -1}
{0 0.002285388115181371,1 1,2 -1}
{0 0.005202902364111416,1 1,2 -1}
{0 0.015767396124594983,1 3,2 +1}
{0 0.03977263841591395,1 4,2 -1}
{0 0.0,1 0,2 -1}
{0 0.0,1 0,2 -1}
{0 0.0,1 0,2 -1}
{0 0.030470451768135603,1 3,2 -1}
{0 0.03128548759311624,1 2,2 -1}
{0 0.0,1 0,2 -1}
{0 0.22484873635365255,1 17,2 -1}
{0 0.20871898597488422,1 21,2 -1}
{0 0.27642691697572236,1 19,2 -1}
{0 0.15969902422222712,1 3,2 -1}
{0 0.2511053154104475,1 20,2 -1}
{0 0.14041478096083765,1 16,2 -1}
{0 0.3561032196946719,1 18,2 -1}
{0 0.20968097066089078,1 6,2 -1}
{0 0.29270365143259264,1 19,2 -1}
{0 0.16050355840333513,1 3,2 -1}
{0 0.18898423101553266,1 11,2 -1}
{0 0.2459585569826553,1 8,2 -1}
{0 0.22411046230266454,1 26,2 -1}
{0 0.27200593461945677,1 17,2 -1}
{0 0.1977581231861567,1 19,2 -1}
{0 0.18975664562928138,1 25,2 -1}
{0 0.0,1 0,2 -1}
{0 0.208930929418188,1 9,2 -1}
{0 0.24933556108690413,1 24,2 -1}
{0 0.08423110027518595,1 2,2 -1}
{0 0.2838027489853106,1 30,2 -1}
{0 0.22558758577491317,1 12,2 -1}
{0 0.3414593940484034,1 18,2 -1}
{0 0.32180834284885856,1 26,2 -1}
{0 0.271934254885744,1 20,2 -1}
{0 0.3540585938967399,1 20,2 -1}
{0 0.306056966564812,1 24,2 -1}
{0 0.3137082111935779,1 19,2 -1}
{0 0.2286601305029162,1 11,2 -1}
{0 0.21202427573491078,1 25,2 -1}
{0 0.26845947415371363,1 21,2 -1}
{0 0.27451597596885385,1 23,2 -1}
{0 0.13308252018518926,1 2,2 -1}
{0 0.27325336747966866,1 21,2 -1}
{0 0.2176167934055026,1 17,2 -1}
{0 0.34747600159420333,1 18,2 -1}
{0 0.15311782647725627,1 8,2 -1}
{0 0.31395094124456324,1 19,2 -1}
{0 0.037938986262964235,1 2,2 -1}
{0 0.24370743562300803,1 8,2 -1}
{0 0.2091581140087117,1 21,2 -1}
{0 0.2269083337284218,1 11,2 -1}
{0 0.2998051262532506,1 20,2 -1}
{0 0.22239543055140937,1 23,2 -1}
{0 0.3628928238473988,1 5,2 -1}
{0 0.24509728136744818,1 14,2 -1}
{0 0.07974785769420059,1 9,2 -1}
{0 0.2846328152499268,1 11,2 -1}
{0 0.24250592567078935,1 4,2 -1}
{0 0.2315034247834526,1 21,2 -1}
{0 0.23266710132618904,1 15,2 -1}
{0 0.13631333810707635,1 20,2 -1}
{0 0.2431393402951278,1 18,2 -1}
{0 0.30715400247548,1 12,2 -1}
{0 0.3298691981272706,1 12,2 -1}
{0 0.21506977001242514,1 14,2 -1}
{0 0.3402366136669188,1 23,2 -1}
{0 0.20871752797810553,1 21,2 -1}
{0 0.32449292930659196,1 24,2 -1}
{0 0.09784861494117575,1 12,2 -1}
{0 0.2785423563448223,1 17,2 -1}
{0 0.21179693086961268,1 18,2 -1}
{0 0.2217034663377642,1 6,2 -1}
{0 0.2941324985320963,1 19,2 -1}
{0 0.21289824051541492,1 21,2 -1}
{0 0.24101688382362355,1 11,2 -1}
{0 0.294775258712007,1 19,2 -1}
{0 0.2244910571662491,1 12,2 -1}
{0 0.12795622677217902,1 6,2 -1}
{0 0.27261433321632433,1 25,2 -1}
{0 0.2313746767412574,1 23,2 -1}
{0 0.3398011551735141,1 13,2 -1}
{0 0.2524755334137559,1 13,2 -1}
{0 0.1734244570862785,1 16,2 -1}
{0 0.2413443787484609,1 15,2 +1}
{0 0.20866442444630326,1 4,2 -1}
{0 0.04203442006529556,1 3,2 -1}
{0 0.18495255803195063,1 5,2 -1}
{0 0.3407072662699175,1 17,2 -1}
{0 0.3359717252497628,1 23,2 -1}
{0 0.14936882343871594,1 11,2 -1}
{0 0.14159368242197481,1 3,2 -1}
{0 0.1260075293148341,1 4,2 -1}
{0 0.24341122551643382,1 3,2 -1}
{0 0.37499999999999994,1 3,2 -1}
{0 0.1883445600493039,1 4,2 -1}
{0 0.12268553442634887,1 3,2 -1}
{0 0.24025737304526545,1 3,2 -1}
{0 0.1846372364689991,1 2,2 -1}
{0 0.2323325389103846,1 4,2 -1}
{0 0.0753778361444409,1 1,2 -1}
{0 0.10593896660272062,1 3,2 -1}
{0 0.039229933572445606,1 1,2 -1}
{0 0.15217931301409024,1 3,2 -1}
{0 0.2645299161815614,1 3,2 -1}
{0 0.1302823961151053,1 4,2 -1}
{0 0.14982584088867815,1 3,2 -1}
{0 0.0,1 0,2 -1}
{0 0.21538744758532144,1 3,2 -1}
{0 0.1882526136769922,1 3,2 -1}
{0 0.09128709291752767,1 1,2 -1}
{0 0.25485474368246913,1 3,2 -1}
{0 0.22174214849590598,1 3,2 -1}
{0 0.31461977384493944,1 4,2 -1}
{0 0.31102401763155035,1 3,2 -1}
{0 0.21716506880021313,1 3,2 -1}
{0 0.30216531204073227,1 3,2 -1}
{0 0.23370234905390455,1 4,2 -1}
{0 0.2052873138420968,1 3,2 -1}
{0 0.3204726239520354,1 3,2 -1}
{0 0.1054513006544878,1 3,2 -1}
{0 0.18383944134683092,1 3,2 -1}
{0 0.20346350983097133,1 4,2 -1}
{0 0.0,1 0,2 -1}
{0 0.19684221260662713,1 3,2 -1}
{0 0.18473806121236683,1 3,2 -1}
{0 0.34278334762044216,1 4,2 -1}
{0 0.03268602252303067,1 1,2 -1}
{0 0.2992730508382406,1 4,2 -1}
{0 0.0,1 0,2 -1}
{0 0.25062735355854276,1 2,2 -1}
{0 0.14362354818798573,1 3,2 -1}
{0 0.2362935067436508,1 3,2 -1}
{0 0.21032142394940964,1 3,2 -1}
{0 0.17882527648784144,1 3,2 -1}
{0 0.2005018828468342,1 2,2 -1}
{0 0.2020475485519274,1 3,2 -1}
{0 0.053503228125481625,1 3,2 -1}
{0 0.28474739872574967,1 3,2 -1}
{0 0.08333333333333333,1 1,2 -1}
{0 0.15636057656252644,1 4,2 -1}
{0 0.17508858745414072,1 3,2 -1}
{0 0.0690213478080649,1 3,2 -1}
{0 0.19976447704382294,1 3,2 -1}
{0 0.2729050019289148,1 3,2 -1}
{0 0.35435697797123883,1 3,2 -1}
{0 0.0579927003382932,1 3,2 -1}
{0 0.2687080444870749,1 4,2 -1}
{0 0.1427096038386896,1 3,2 -1}
{0 0.28156255797753976,1 4,2 -1}
{0 0.042030164946192904,1 3,2 -1}
{0 0.2868320560406347,1 3,2 -1}
{0 0.17098316432938773,1 3,2 -1}
{0 0.2054987341316966,1 2,2 -1}
{0 0.2719337310081415,1 3,2 -1}
{0 0.1141780260357672,1 4,2 -1}
{0 0.23200349733527878,1 3,2 -1}
{0 0.22255665789376716,1 4,2 -1}
{0 0.26189246330824856,1 4,2 -1}
{0 0.20801257358446093,1 3,2 -1}
{0 0.17892523643275673,1 4,2 -1}
{0 0.19363792576543656,1 4,2 -1}
{0 0.3621637175290622,1 3,2 -1}
{0 0.2002357101584068,1 4,2 -1}
{0 0.04836091508402324,1 3,2 -1}
{0 0.1800782794079902,1 3,2 -1}
{0 0.26726124191242434,1 2,2 -1}
{0 0.0,1 0,2 -1}
{0 0.13363062095621217,1 2,2 +1}
{0 0.30432537804431037,1 4,2 -1}
{0 0.2616610037422334,1 4,2 -1}
{0 0.15905785487552881,1 3,2 -1}
{0 0.20660689416928837,1 19,2 -1}
{0 0.17630081289529076,1 22,2 -1}
